UW,CH,IFA,SLA,SH,PWPR,RFN,FS
17.6982072,40.65000563,32.24059579,52.32966787,41.91580045,0.874802906,3,3
23.2504941,23.7231606,22.23214747,53.03849524,6.863924439,0.654722936,0,2.255641222
19.98255682,9.204434008,38.66874706,40.97726701,21.90727386,0.812372014,2,1.393442959
15.77058279,26.7954306,41.18640046,47.19669619,30.07924417,0.120335999,2,3
15.58550929,9.087718148,22.70466643,27.94804573,32.23325402,0.968294689,0,0.901966227
18.34238319,10.80217874,40.41150634,59.92231133,31.01688235,0.180979223,3,1.737555361
22.84896977,15.78244244,39.28925426,23.98110848,36.18232943,0.024502768,0,2.635823584
22.07680935,43.67874674,28.67283301,39.50037017,48.50672911,0.530807375,1,3
22.88614965,46.60756395,37.25723825,24.10308392,22.57639345,0.711912263,3,3
20.17269056,42.18159782,20.0012031,15.60355253,30.04806051,0.716418434,3,3
19.40198998,20.03347478,43.29494136,38.37929074,36.45853833,0.339232845,3,2.89310286
16.47452527,17.26008985,33.75958088,27.66743354,31.65907199,0.753831836,3,2.197738094
18.28192754,29.71200609,35.5084716,39.16096338,22.40379635,0.842560054,3,3
19.34019366,37.48339222,36.61648534,37.93392383,33.08356796,0.610011742,0,3
15.8860043,49.70177547,34.03422543,37.11283646,34.25501887,0.385992007,0,3
17.20611953,10.92068203,41.41909719,16.1650561,31.32358139,0.613574584,3,2.004266923
20.98225294,7.218139956,35.2425458,32.00903872,14.22997973,0.8622304,3,1.145359935
22.35663114,36.246015,42.69399978,50.60019697,27.76916112,0.900471761,1,3
24.98347511,42.45016026,34.55829056,25.75717478,44.79605644,0.031516627,2,3
24.33113331,43.08569509,24.27806055,32.19157526,44.08708451,0.122398558,2,3
21.425652,35.53085971,42.8390639,34.69157952,38.78545662,0.004514048,3,3
19.21248053,47.93071119,37.04068746,53.13656563,36.37379815,0.492442182,3,3
21.36177365,27.99521436,37.48097486,42.77998846,11.8975612,0.436390927,2,3
22.85651618,46.12166593,44.63704376,15.01012674,25.6759099,0.545801662,0,3
16.18336191,48.55154616,21.87991386,53.25854929,9.992808939,0.683646732,1,3
19.0990489,43.12208557,30.71481518,51.60329877,41.77780023,0.365783742,1,3
23.39802286,18.93913535,25.97738482,47.68229903,18.09694429,0.208577269,3,2.178714737
18.83832952,13.8297043,35.76066162,33.30290092,39.50896389,0.394820378,0,2.044553286
20.71872271,29.66540292,40.17029209,47.87726917,41.65605012,0.009011001,0,3
20.87769361,25.38566377,44.15776772,33.93710313,45.16232438,0.829446677,0,3
16.84476253,44.4991254,31.36490267,46.83117672,38.92235353,0.3837263,0,3
18.62235442,9.501425198,39.65545577,54.00550825,30.41280502,0.622788342,3,1.420541792
18.34511289,16.59830276,42.9262898,54.52707926,31.91832116,0.324725623,2,2.383072999
15.26196709,38.8309525,37.08313581,32.72892871,19.42620246,0.614812389,3,3
15.24191764,9.274399024,26.06831381,52.96713397,12.96482861,0.540435394,1,0.99649466
23.31697044,19.43439863,35.19635378,15.07286903,10.87862922,0.20855933,1,2.8616433
17.7307081,22.42199273,44.2488012,15.09097087,13.19105845,0.625324025,3,3
20.18078766,33.01672085,44.68884572,37.41334734,47.02783493,0.109622419,1,3
17.98725574,12.11596906,36.05899559,42.59223092,12.39949644,0.481085847,2,1.747098193
24.40679245,43.72720207,42.17469395,17.6496888,37.56818502,0.719878059,2,3
17.59296759,25.1394006,25.0087341,33.60900224,13.30828445,0.549062722,3,2.736943146
19.29656813,46.26597703,26.15196512,14.71813339,48.88803966,0.746271067,1,3
23.7273025,26.05414611,43.82219032,40.10497428,21.4963041,0.273162588,2,3
23.41933567,17.37681165,23.38088439,52.75470184,23.54613931,0.04881853,2,1.965087695
16.86101418,11.38229729,24.77766095,46.8819488,23.20302105,0.055970378,1,1.467347084
23.0264331,5.168529262,30.51371498,28.91457762,41.74066328,0.268725485,0,1.11046824
19.58186887,28.94708682,34.73960719,59.68968983,14.82307361,0.407667092,1,3
19.82968872,9.822051362,35.09543047,43.14674882,42.39611312,0.537505205,3,1.451832728
16.33479972,22.62774936,27.29940022,50.76242172,34.56764845,0.757661295,0,2.286300079
15.80601514,31.51722926,43.01534745,43.48486936,14.91260755,0.839609483,3,3
22.27939307,17.40586536,42.87749769,59.47081455,7.943339563,0.693680974,2,2.228287827
19.96461152,12.88509316,29.80170133,51.06798836,39.87466436,0.463208955,0,1.539614999
19.36850703,39.86247302,30.85729424,35.97116089,14.85333706,0.264487016,3,3
22.29508229,47.60560275,37.56242792,28.34397814,45.00800734,0.427802325,3,3
22.65512899,9.519818804,36.57489741,44.10774146,10.84033748,0.273396152,3,1.593369637
16.58908168,12.0015646,29.55742537,39.51109044,32.73640542,0.624462614,0,1.478061761
21.10225149,48.20056958,30.35610629,41.46752955,36.14757772,0.81820686,3,3
16.35354082,6.700289982,28.70097359,27.15058831,34.59660866,0.518188744,0,1.096127863
22.51375086,48.99345514,25.88462517,31.43642103,19.22134165,0.045839475,0,3
21.56955156,5.209001739,31.45345907,37.90482874,44.39855854,0.939748628,3,0.720426208
24.56614621,44.3150895,37.1608533,51.9641701,39.64123925,0.294284012,2,3
15.68958016,18.82963314,38.54916763,48.14544589,27.95928537,0.914510339,1,2.229225941
15.57054721,47.23649862,39.47184121,15.93279353,32.14818626,0.813068303,1,3
17.82187075,19.26253799,29.36830034,22.2777125,30.48670521,0.413125113,0,2.475857462
17.61705684,34.44378447,39.11589986,11.33288625,47.60143598,0.056703767,3,3
17.46978799,8.601465639,20.16290789,10.3980284,45.33859566,0.947703904,1,0.954411257
24.06254581,15.90484152,31.92624844,21.21877346,15.59737783,0.659053667,1,2.112977865
17.495462,39.81557059,39.84761,49.9660474,16.82419,0.249653983,3,3
17.71949726,28.79086342,35.75111802,55.23738291,49.16471325,0.533536203,1,3
22.59398262,46.75860778,31.8515781,29.58841829,15.64523159,0.635370509,3,3
19.49739842,24.29381338,36.11605017,38.15992983,47.9065696,0.226659327,1,3
22.76710557,44.14155646,42.67365008,45.3026301,34.23891673,0.0935405,2,3
15.65366158,25.20299469,34.15954502,57.64683496,7.254924757,0.267465546,3,2.948749847
19.87571194,49.06617254,39.99465479,55.64661186,20.10772398,0.047602668,1,3
15.336136,48.19254716,44.51856813,12.85961517,26.42693324,0.06998651,0,3
15.62653203,19.81115175,37.63920505,22.40829216,42.48918012,0.156585043,3,2.9333799
24.06437453,44.86656517,34.3331441,12.4572272,19.7863436,0.158406371,1,3
16.39245371,43.14251184,20.93714868,40.82712105,18.97602405,0.247951585,2,3
20.32420682,14.48061788,29.36194746,45.52466582,46.41184666,0.937429232,1,1.502832096
19.11095603,33.09306804,34.13606834,25.41417062,8.556545543,0.575820023,0,3
18.47343326,8.270704202,39.93016429,52.69259541,29.81845466,0.42250518,3,1.419897353
23.99833346,42.65198243,30.95261974,32.64063752,27.69076714,0.563799669,2,3
15.21823397,12.85456476,44.00145689,59.91907575,7.58006421,0.005711553,1,2.150125171
21.63789686,8.186661562,26.79484382,10.01998463,8.949164923,0.89474691,0,1.164254316
24.63394434,23.0098593,38.61417988,15.47448542,22.18853448,0.532313141,0,3
20.60168183,30.96149624,30.47578543,25.08966215,11.03725487,0.451650665,0,3
24.36822462,43.47126314,32.14971236,11.2753799,26.5132357,0.941601939,1,3
15.52257879,48.84091365,40.06255085,49.11697289,32.39999984,0.730408084,2,3
19.18793319,24.77716307,27.40538154,12.63858939,36.1128508,0.33742084,1,3
17.60157791,7.720111534,22.42030141,47.44898166,29.59115297,0.936157481,2,0.576785977
22.30820965,38.71020106,33.00638962,12.62842294,22.08470072,0.851997625,3,3
24.8129709,30.43279653,33.2198653,22.63636323,10.8391382,0.954533729,2,3
17.56530062,25.15511052,39.92919431,52.06384078,16.13684367,0.096223937,0,3
21.54174601,18.91709955,44.20798016,57.55476471,23.87397547,0.955284889,0,2.312119201
16.98097633,27.60793375,21.38251716,30.72631713,46.58515175,0.542882839,0,2.894839356
20.65330255,20.2405822,34.79223684,58.49694822,14.11702615,0.67221508,1,2.262722426
19.63932487,39.06553405,37.03196326,41.34404619,23.60049039,0.2122389,3,3
24.7200533,29.47521634,44.64503377,30.79175612,37.95389858,0.14040149,2,3
21.08527273,44.45814984,43.56475536,50.1400672,36.73415084,0.079387498,0,3
18.49506372,29.45947616,37.81126912,24.76642601,48.45166675,0.422313092,3,3
16.14095785,15.7218086,33.04473528,23.28981307,13.59055835,0.22134947,3,2.330099171
16.51246829,43.2991347,24.03809806,42.82738385,5.743382522,0.081622909,1,3
17.2531693,30.07485702,29.60441388,29.5243681,19.50454674,0.955066196,2,3
17.50966661,14.30784672,34.62805813,16.79590135,11.73616756,0.733391343,3,2.050398591
23.50616058,33.05785145,38.13000991,13.34821176,29.68110736,0.517854508,2,3
20.61222788,21.09725442,35.88498894,49.39212881,45.44505749,0.743347483,1,2.440296711
20.23390911,42.99825255,37.85307005,43.79553659,35.97020748,0.611458172,2,3
16.14768872,25.39848824,30.72881261,30.58991123,11.11094854,0.178032594,1,3
23.60139693,37.68986111,38.19068226,54.81138176,10.2240511,0.633436444,0,3
22.22814303,9.299129344,23.5935314,30.54283762,46.0152416,0.681012269,2,1.07042947
15.67668362,22.82109558,24.06465779,45.51477357,26.94242975,0.237470839,1,2.510381663
22.07835097,49.24586464,24.07080365,55.45576376,46.56528464,0.320144647,3,3
20.43538217,41.38071303,42.27162393,52.03577294,38.1297972,0.38330066,0,3
15.81725346,12.19733611,21.90085158,35.55523882,49.70068073,0.60254664,3,1.292936289
19.58300642,17.49938223,40.03770932,44.03181962,44.20524842,0.126807982,0,2.580806346
19.84696287,19.8417114,25.83927245,30.68328884,23.63954865,0.743478124,0,2.166908271
16.6577454,34.26645022,31.71074851,42.35985861,39.12025224,0.346024271,2,3
24.45698147,39.06476418,42.89891489,22.87762192,26.20526753,0.69177262,3,3
23.49975371,38.7286974,34.64843074,31.73710569,15.48825319,0.932887393,3,3
21.69022337,27.94433253,25.25294216,20.47728688,15.84631664,0.869874647,0,2.9964878
19.62295561,41.4869242,27.10225151,11.90924763,22.8794965,0.737581129,0,3
19.11765542,24.66851372,43.0111656,39.42699253,10.01598017,0.193326984,0,3
21.50973467,10.57462544,30.67859813,53.22146727,12.99948282,0.732074369,1,1.181830624
20.45431869,30.39988287,34.67463708,11.27891373,27.52739077,0.635789406,2,3
15.62273106,47.85356231,31.49830492,19.80148704,47.92651148,0.772546823,0,3
20.12502649,40.68471431,29.4609522,33.00925296,30.99588539,0.868813921,2,3
23.06403617,31.04152915,25.58197817,43.29484084,23.38235371,0.311475114,0,3
19.59239878,34.10625472,37.15478751,18.56145968,15.92151439,0.644304072,1,3
15.51956578,46.87529122,37.95605066,12.83474145,13.81555871,0.275138185,0,3
22.86278199,24.27542575,26.87212729,35.95243589,34.62831632,0.346284939,2,2.790613323
17.01363782,19.91273625,39.72527108,50.93548565,43.17463928,0.520644544,0,2.545772199
17.58620835,48.97587043,41.36338001,11.76174547,22.94851669,0.434163392,2,3
16.64706353,43.85494101,43.01687741,27.46847252,29.77965709,0.600630602,3,3
18.30215065,19.53696131,24.03031035,43.17573714,36.80270426,0.75876147,2,1.943568369
22.56751506,25.87012688,27.59809209,16.53710031,7.623300878,0.605020025,1,3
20.1938586,23.67851581,41.50883369,21.79733884,20.79036713,0.969800495,0,3
17.04881274,11.70930554,24.96350507,36.77463219,37.83888004,0.738120009,3,1.266241063
23.77830078,48.10186957,20.08671148,57.66158482,35.80785619,0.985011826,2,3
23.79581855,23.1940594,41.77068276,24.36713091,7.400647599,0.743440724,3,3
23.70578425,44.38980872,28.16123604,34.37637106,15.70183243,0.507918872,1,3
17.38796211,13.52103025,30.36243813,29.99654315,35.59807465,0.411005763,3,1.858715982
19.51239344,29.65418648,31.15835064,54.8698336,17.21372191,0.73566039,3,3
24.84989656,6.078262331,41.20686502,13.5944932,41.64846323,0.687124391,2,1.501881273
22.72012476,39.38992177,28.44730361,38.30737957,6.327718664,0.668764704,1,3
15.27167421,31.14112542,42.30699715,52.30598496,13.56561632,0.721783844,0,3
15.65204591,33.15153126,35.42347845,59.40587885,17.6590841,0.872172113,0,3
19.63931377,7.327439715,33.1821681,44.93627488,46.63804257,0.227760308,0,1.275573339
24.09220206,14.49672486,28.14036268,28.99677378,40.83435304,0.564894729,0,1.815269473
20.38701798,8.344889256,26.09279241,30.59121763,44.78652889,0.603301188,0,1.096685902
19.97812508,18.00114421,35.60146107,27.58411099,24.82156162,0.292856838,3,2.564560261
16.054737,33.23475535,31.172354,40.18065499,42.01529411,0.987949615,0,3
21.56780105,30.47836929,42.76290025,46.97028854,43.40721073,0.785537916,3,3
23.22103161,32.54674197,32.2909679,50.97337818,22.99805707,0.321266103,2,3
18.80420008,29.71630721,32.79487292,30.82965548,49.75078315,0.358434356,2,3
22.75611851,17.28629581,30.41808203,45.83542511,43.30573831,0.718258149,1,1.925082323
24.64476654,16.00283738,39.73157492,55.8111296,48.83436359,0.011493421,0,2.360811562
17.03766459,11.16768576,30.62097995,56.04123972,43.99236989,0.464040338,3,1.345035342
20.23329631,43.20818937,26.73354999,45.20145014,39.92916381,0.343110972,0,3
17.87137958,32.74157113,41.55077186,41.84510964,47.47297431,0.854002968,3,3
22.92854419,13.39299556,34.92070553,36.57630378,23.89186601,0.79129491,2,1.741912581
20.77593366,12.97442209,34.78775549,19.15988341,40.25000451,0.332096927,1,2.099386762
21.34582418,44.28660207,35.27055518,16.18148263,14.58010427,0.864796977,1,3
22.9791416,38.42288887,37.97099371,34.28555034,37.97572346,0.913600006,1,3
18.95970473,34.6729586,27.82669973,17.97220781,40.34089774,0.552458849,0,3
24.15090068,23.30888484,20.84610927,38.84999628,37.24359844,0.159237003,3,2.557640329
20.33028867,16.78890039,40.26482902,42.28513652,43.24158794,0.770328083,0,2.2130356
16.57954823,49.07528434,23.22262635,36.28077988,23.60009511,0.31934424,1,3
21.95899118,40.87578088,38.04549343,11.82133563,29.51456594,0.52728139,0,3
22.9326135,18.58006504,22.05788246,12.88639794,5.480033481,0.045588665,0,2.441610941
18.16761677,43.14041583,29.38269605,15.66705923,11.57239234,0.500090423,0,3
23.57179257,39.15193769,21.57565175,17.68229025,33.98872665,0.380264533,0,3
24.06143255,18.36862474,33.05534199,59.49413069,30.30427398,0.686065293,3,2.000733254
17.76904487,24.19487844,36.32839432,27.22475084,13.87996311,0.04078368,3,3
24.83521473,13.36790504,24.28582853,24.59866868,15.95591574,0.624945472,1,1.587858699
16.40711528,9.997359997,29.29069046,12.61333178,20.48369909,0.771956074,1,1.463980994
17.02015668,37.52429148,43.25598728,41.76601953,37.23866208,0.012778147,2,3
16.84224839,17.03803358,31.05972793,42.60953926,32.43724712,0.749963345,3,1.938050557
23.9398971,41.90267146,40.06358922,18.77243448,8.130706888,0.130204027,0,3
21.54292552,49.80239202,43.17961863,55.96207705,39.19726171,0.698056115,3,3
16.52104283,8.447891627,44.35864562,50.02467733,16.81968034,0.455276376,0,1.595525722
19.40323418,26.28658063,42.45805049,21.51596584,35.22918553,0.551991306,0,3
21.15298025,41.09281517,27.93513323,34.29248655,10.55132801,0.33734725,2,3
15.83464085,40.50279034,44.06432215,32.91954281,49.90645745,0.245466406,2,3
23.82416368,39.19987212,40.30988104,27.42602222,8.615082681,0.071047358,2,3
23.03603535,20.70477209,40.92938959,50.88173564,38.37803128,0.864689987,2,2.493627845
20.05206774,25.42339651,20.3793246,15.46322428,29.35986617,0.610429216,0,2.76180362
24.67126615,31.77357608,43.85597158,30.76571199,8.867263608,0.982799159,0,3
19.17760979,48.82732626,39.4522556,31.40155653,6.20647059,0.8504519,3,3
24.84110319,19.73962719,39.19918741,33.43628023,21.31995729,0.869633267,0,2.511422864
21.67919999,46.54147495,22.03811827,53.06749955,41.10007694,0.597849681,3,3
21.34671273,17.12106132,25.81421353,20.90834351,6.851805813,0.080942704,3,2.323025129
16.65954895,49.50835095,44.05654163,15.14615868,36.69793985,0.913396262,2,3
23.81927758,35.16186591,32.51692687,40.89042314,34.49193243,0.117886234,3,3
19.27489688,25.85801662,29.94645046,18.69172375,16.94919545,0.517146009,1,3
16.62233406,32.60256926,40.99852043,13.74660429,8.487141608,0.856855738,1,3
15.1260752,17.26390261,22.18351035,31.33246103,46.18948822,0.472408014,0,1.916311988
20.59755684,17.33782359,30.42355041,20.98232154,18.51574112,0.165670354,1,2.455242313
20.27399622,10.10995447,29.39251936,28.06083094,10.01224543,0.373196849,2,1.523539359
22.19353622,10.1322634,28.74628468,22.98555401,35.66826853,0.98838736,2,1.247386609
23.90258053,20.64522837,27.69230609,14.63182314,14.7506553,0.999759186,3,2.341401882
15.79406585,39.32849651,25.25187392,38.01736015,26.403384,0.71083499,0,3
22.3149649,32.35870254,24.32277007,11.3509209,7.268249491,0.887992309,1,3
16.87411944,9.616305215,36.01015292,58.3187674,49.6842777,0.044206728,0,1.556677914
23.58177053,43.35064362,42.98487103,27.06652609,25.1429507,0.275971575,3,3
23.19063514,32.06154321,32.72129113,44.75787552,49.95994916,0.368959549,2,3
20.40793755,48.23850096,27.44936381,50.51814363,22.35536946,0.011997647,3,3
22.10242799,35.15834603,23.97900494,23.95523978,20.65336502,0.376961556,1,3
18.14350113,12.88286887,40.75358413,47.43693546,46.15575477,0.093031585,2,2.125854544
19.71167899,26.3202513,44.28730141,51.62104277,19.82596342,0.517409302,1,3
23.21636898,34.18239189,28.72888504,22.06586169,24.44024963,0.004419309,0,3
19.59265197,6.271911547,27.27376064,59.62473384,8.514969652,0.270449889,2,0.804844227
18.57798265,5.670961887,35.03732382,11.03443414,47.99580746,0.866283403,0,1.19152094
19.94212447,10.82313503,39.38322452,20.85002401,8.831805838,0.213058054,2,2.080058386
23.28249252,16.32489958,31.38507009,49.00103781,39.70332201,0.06484343,1,2.156226868
18.35208047,24.32971056,35.75182875,19.70655125,29.23769272,0.249730784,1,3
16.73761593,26.93482132,37.9137267,44.91299317,7.763231482,0.827558706,3,3
22.1201402,11.2112424,44.0148072,52.77652025,5.076672262,0.587187363,3,1.766925596
23.25978213,35.30262106,24.12593326,57.96071363,47.09991373,0.586074369,2,3
16.00637479,31.82621278,44.93456235,33.71237577,38.39780319,0.000574012,2,3
17.39874113,18.25088445,29.80391638,58.55545615,35.88963096,0.472151214,2,1.996922156
16.4197199,5.614694755,38.08000357,30.58111483,24.73504388,0.26561804,3,1.39218276
18.47941412,8.494156191,34.31035945,20.90640198,15.7376204,0.336209012,1,1.615925741
19.50350979,22.6262649,32.16671543,35.69609265,35.59383836,0.598686638,0,2.678546092
22.48826337,11.9288458,37.45188422,42.49116222,32.37354809,0.874339775,0,1.579199211
21.51147585,21.95688228,29.89384626,32.8981658,37.68539877,0.181656906,2,2.772339659
21.20928567,33.2682172,23.15274953,38.3486222,21.46066333,0.768222024,0,3
18.52374947,29.62568425,32.22233458,30.82045939,49.41156922,0.048902177,0,3
23.41447553,15.40291474,33.04789677,36.2380977,8.015389494,0.326729166,0,2.116142473
19.71287167,20.47201211,25.04755383,57.6297836,8.586572767,0.21891269,3,2.196365491
24.79104938,32.63140393,43.39048391,34.99155763,46.25941314,0.915583984,3,3
21.34142138,43.73847626,25.68689117,22.65898164,34.14678957,0.177997906,0,3
16.26264742,38.89460474,30.23068985,47.93733108,19.68503307,0.578631918,1,3
21.76177562,29.90300121,23.87324217,26.87922289,39.2878741,0.164783166,1,3
18.25104015,21.30318492,33.39491615,50.81035854,25.37480245,0.473483715,3,2.498636921
21.86327197,21.42730749,27.6909402,12.84209945,5.950467896,0.413399901,1,2.730641144
15.69641148,44.57377896,32.231813,26.60889886,34.29966512,0.041357192,2,3
16.74881437,6.765960922,25.61542291,14.71799541,15.94003717,0.825867594,2,0.970329772
23.55737259,49.459219,21.3443782,14.26589121,10.19008025,0.780112715,1,3
17.27179557,34.89689349,39.48066628,42.91947796,15.13729321,0.277858372,0,3
23.37041125,35.65119646,36.0271571,29.26674007,26.42710465,0.613995137,1,3
17.79276088,6.709902679,28.51848389,53.5739471,7.243539408,0.362669581,0,0.904532136
21.4288191,32.24881737,21.18735562,35.82025689,44.74185741,0.769227143,0,3
21.94150574,26.8150127,41.63937657,24.76716106,30.19631075,0.692484456,1,3
20.12654753,9.76005081,24.24487512,46.0444444,18.18482811,0.090466981,2,1.278489651
18.05310677,17.50649048,43.26855546,41.20083958,35.91521816,0.844188165,0,2.358831752
17.12644376,45.06415053,31.96488446,49.97973104,41.19064236,0.179426105,0,3
15.33189355,29.74947871,28.50966775,42.17941382,32.62660826,0.174109702,3,3
18.03946401,23.60374588,38.54398692,18.35067085,14.11226069,0.733746875,1,3
21.53162791,8.270697013,41.92098515,43.51550188,9.962978907,0.183251061,3,1.697655323
24.38304818,37.13546873,29.26783909,29.57745988,43.69548637,0.122396954,0,3
23.71204482,36.62828705,30.1835938,33.15715151,15.56093361,0.335582827,0,3
22.66064777,32.63196231,30.82895548,56.07822879,5.90370938,0.838712481,3,3
22.88447343,27.96181908,43.05807654,27.99820231,33.93059487,0.176808758,1,3
21.64984903,24.5202981,37.31409979,40.59795715,11.87983984,0.339072993,3,3
17.60286858,31.69719918,26.19115293,28.17408667,49.59364189,0.286253951,3,3
24.07195031,15.50279533,24.62499244,14.73637427,44.13788743,0.356060865,0,2.045718439
21.70732312,47.35665789,25.75919159,32.6762671,32.38005767,0.714271794,2,3
20.60440631,31.49575381,26.58909723,39.85307522,42.52395392,0.405465581,2,3
16.10989469,19.00366,25.75458728,30.3751646,26.17410653,0.759576681,2,2.075312256
19.47055544,25.23559329,36.46266118,29.53330923,40.481881,0.640403138,1,3
19.60358271,41.2558155,22.89833777,51.01892569,34.09400986,0.361099182,3,3
23.6456361,12.27272273,29.68396224,11.48425861,6.289009159,0.432240782,1,1.885774704
20.4664822,18.17760301,35.62633932,24.77926984,47.69409504,0.703622712,2,2.405700891
18.80400549,35.57786102,27.27149935,50.58786327,43.74138102,0.534755413,1,3
24.76800329,19.19701429,21.63185962,56.02650743,47.90333258,0.868340161,1,1.646328261
16.10720593,40.66257568,22.04559807,30.61497929,37.91146706,0.933183418,1,3
19.22548428,10.87040692,23.14916941,54.43971216,23.54274147,0.717707326,2,0.955428888
15.42024675,39.32087767,40.89607562,19.94650611,14.31433505,0.98920712,1,3
22.39904121,8.075827168,36.44658764,21.07135339,13.09983564,0.596536787,1,1.513487044
24.18076552,5.56666757,21.61306028,52.30956883,11.52123118,0.03983079,2,0.734091016
17.8003733,45.42005835,29.77672198,55.16288707,14.92743392,0.504852056,2,3
23.58341677,31.16026476,26.96462932,21.1402884,29.7786206,0.230009279,1,3
17.9221823,20.83221037,34.45100279,12.9662095,35.76852785,0.33371318,3,2.935069111
24.10770162,15.46675866,33.07014874,14.51620685,19.13254525,0.490070052,1,2.258817063
22.53961904,32.75986025,32.02810058,23.06904177,29.69361363,0.295050804,0,3
23.04906777,27.90509826,27.86280926,48.07245386,20.35636968,0.309621639,2,3
15.18006556,49.6218999,23.4449943,35.49959139,36.34294882,0.402016336,3,3
24.62810357,49.2447194,38.55940957,32.77944211,49.48187991,0.286457348,0,3
22.26670992,33.57610548,41.99641922,39.20699656,36.00576358,0.169500995,0,3
18.04751095,24.92917277,43.60377273,54.51115567,7.656375958,0.765560263,0,3
23.29394665,27.10134361,21.46547427,14.52151898,26.4755731,0.395211762,3,3
17.81521198,35.71155798,38.49771779,44.73620638,39.66743717,0.8317573,0,3
23.7275384,9.570854491,38.16258649,56.33954228,29.40087228,0.88271699,2,1.224417748
16.1258039,19.77584332,43.67774035,20.66750209,47.79783634,0.750963486,3,2.851352247
22.03685977,8.387250845,26.32286486,51.8886158,7.464725564,0.396673162,2,0.998931174
20.40698477,8.301234178,38.55447596,44.90123554,18.10199945,0.721322113,3,1.305599205
15.9653447,13.81276589,21.36565722,10.7234268,14.93231484,0.155220504,2,1.908620642
17.41893828,26.83639646,35.78114302,21.58058402,39.54299908,0.661115759,3,3
15.12404036,40.31484445,28.7711956,40.29223804,28.57068808,0.406032064,0,3
19.68767965,26.8473151,39.22273599,35.12001697,11.22548951,0.655644415,2,3
18.01265261,20.09644748,41.58260716,36.39681263,17.85169686,0.754790592,2,2.654368231
20.98357484,8.705884565,29.12052606,21.59652123,28.51966953,0.562686488,2,1.343964202
17.97237808,29.76329854,33.13965232,43.75017354,49.82580416,0.642478593,1,3
17.99919112,17.20708639,22.93510156,23.32091855,21.39315608,0.213527931,0,2.145238873
22.43193199,32.67203801,30.42267413,29.47174832,12.05717438,0.592699555,2,3
15.48142836,48.97344826,29.02000983,28.44579579,27.36799366,0.460474289,2,3
24.02894995,10.00914447,24.57808649,43.60125111,18.95838698,0.42805286,3,1.170145056
23.52263874,14.54564294,42.36196562,14.51263808,30.46850707,0.410315754,0,2.516345557
21.67804683,26.28925421,23.70219595,20.27709505,26.00196363,0.310924028,0,3
20.9322157,48.58762169,35.89348394,20.02485353,36.02704648,0.305334662,2,3
23.92302498,39.73143993,42.25356609,15.42123371,46.1430819,0.699706428,1,3
16.8533018,45.42031369,42.7992145,20.37974894,14.02314578,0.557799756,2,3
15.78969162,20.01716818,39.8309925,40.3530134,41.95310317,0.029952107,1,2.91091038
17.3951017,49.64173132,24.40352835,46.60840854,47.7169572,0.04852523,0,3
22.94578279,9.627476723,40.43578523,43.01517235,21.81243567,0.570119001,0,1.595395956
15.34670267,7.383780772,26.91412031,33.7594069,10.11482153,0.846283479,1,0.874779612
20.82806835,43.50211822,43.05995069,12.62172855,41.98600269,0.043977811,0,3
24.95437516,46.72691916,37.72716704,57.95035053,36.54931142,0.507206934,3,3
23.55696094,9.07634109,39.63168903,18.40382304,14.57204922,0.851135376,1,1.619084492
20.21445689,10.1042342,22.12581134,43.42106852,25.03506169,0.004447978,3,1.311515791
15.63640909,6.492837099,34.56912784,55.64453077,31.00964929,0.275793908,2,1.10724571
23.31373514,9.702840319,40.52855317,44.8888548,12.6434339,0.919920218,2,1.412387147
20.98978508,14.42389176,41.53975882,20.90248201,37.1710772,0.081469623,3,2.577288171
16.14932997,48.65344785,20.71579262,25.78981494,36.04472336,0.606996477,0,3
15.93857285,35.05371,43.47898081,11.51029335,44.92069756,0.507381667,3,3
24.09626819,40.03488615,21.08346833,40.63791204,30.5272834,0.151679363,0,3
21.69200263,39.92627317,35.36296699,40.64964904,30.84408638,0.04248701,3,3
23.29286799,29.07831874,37.33468819,46.27502907,32.87243102,0.502587102,3,3
23.789789,40.887004,22.68363228,10.54981446,17.32024676,0.735130189,0,3
20.71772352,31.81133896,21.20029664,50.89206444,39.13726331,0.177242777,3,3
20.17446352,19.15457439,39.62280386,46.93554787,34.81246676,0.691319829,1,2.421202175
19.3042741,30.24995489,29.61676562,17.04433048,42.76155315,0.546383312,0,3
18.16946588,29.00788638,22.67781288,27.38133046,39.58637022,0.357846426,2,3
19.34595961,42.05538742,39.06669541,41.92624465,33.73575037,0.664430496,2,3
22.73879656,49.17772478,41.22907675,34.78984375,12.24014679,0.191976778,3,3
21.01923431,23.49691544,34.68465477,15.7547132,46.36162954,0.456931321,2,3
23.9252329,39.35258053,24.03092021,14.36726876,21.52454816,0.549304982,1,3
19.43380014,9.489335182,20.38056179,49.07281496,48.39343558,0.45869554,2,0.908209658
21.07089579,39.95741163,37.52006203,17.7983559,23.08418609,0.397501377,2,3
21.31307553,21.71376104,33.75349187,18.6046337,11.56722317,0.74091364,0,2.739989343
20.91697162,6.77255733,36.26992854,51.54615627,44.81778864,0.656100967,3,1.042741305
22.02633773,21.34607804,40.32961675,40.60698173,40.77764331,0.639462085,2,2.753127502
17.37433468,32.47892379,30.85569442,40.23578041,40.38332253,0.891800645,3,3
20.12363778,10.36625755,23.11288672,33.96728857,9.023483783,0.993500657,0,0.970632098
16.04224803,46.58155216,43.49958213,38.44975072,44.56759249,0.567204533,2,3
